31.5215 	INFO 	Loaded monitor calibration from ['2024_08_08 09:17']
1669.5341 	DATA 	Keypress: space
1669.5380 	EXP 	polygon: autoDraw = False
1669.5380 	EXP 	polygon_2: autoDraw = False
1669.9218 	EXP 	Sound sound_1 reached end of file
1669.9382 	EXP 	Sound sound_1 started
1670.2257 	EXP 	Sound sound_1 stopped
1670.2442 	EXP 	text: autoDraw = True
1670.2442 	EXP 	textbox: autoDraw = True
1671.0935 	DATA 	Keypress: 3
1671.5486 	DATA 	Keypress: 0
1671.7324 	DATA 	Keypress: 0
1672.2285 	DATA 	Mouse: Left button down, pos=(470,140)
1672.2298 	EXP 	New trial (rep=27, index=10): <Trial 334 (10 in rep 27) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 334, 'thisTrialN': 10, 'thisRepN': 27}>
1672.2377 	EXP 	text: autoDraw = False
1672.2377 	EXP 	textbox: autoDraw = False
1672.2377 	EXP 	polygon: autoDraw = True
1672.3223 	DATA 	Mouse:  Left button up, pos=(470,140)
1673.2274 	INFO 	Keyboard events cleared
1673.2270 	EXP 	polygon: autoDraw = False
1673.2270 	EXP 	polygon_2: autoDraw = True
1673.5860 	DATA 	Keypress: space
1673.5920 	EXP 	polygon: autoDraw = False
1673.5920 	EXP 	polygon_2: autoDraw = False
1673.6714 	EXP 	Sound sound_1 reached end of file
1673.6880 	EXP 	Sound sound_1 started
1673.9757 	EXP 	Sound sound_1 stopped
1673.9896 	EXP 	text: autoDraw = True
1673.9896 	EXP 	textbox: autoDraw = True
1674.9888 	DATA 	Keypress: 3
1675.4055 	DATA 	Keypress: 0
1675.5317 	DATA 	Keypress: 0
1676.2045 	DATA 	Mouse: Left button down, pos=(470,145)
1676.2059 	EXP 	New trial (rep=27, index=11): <Trial 335 (11 in rep 27) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 335, 'thisTrialN': 11, 'thisRepN': 27}>
1676.2084 	EXP 	text: autoDraw = False
1676.2084 	EXP 	textbox: autoDraw = False
1676.2084 	EXP 	polygon: autoDraw = True
1676.3222 	DATA 	Mouse:  Left button up, pos=(470,145)
1677.2053 	INFO 	Keyboard events cleared
1677.2048 	EXP 	polygon: autoDraw = False
1677.2048 	EXP 	polygon_2: autoDraw = True
1677.5649 	DATA 	Keypress: space
1677.5698 	EXP 	polygon: autoDraw = False
1677.5698 	EXP 	polygon_2: autoDraw = False
1677.6422 	EXP 	Sound sound_1 reached end of file
1677.6587 	EXP 	Sound sound_1 started
1677.9463 	EXP 	Sound sound_1 stopped
1677.9601 	EXP 	text: autoDraw = True
1677.9601 	EXP 	textbox: autoDraw = True
1678.8999 	DATA 	Keypress: 2
1679.3554 	DATA 	Keypress: 0
1679.4946 	DATA 	Keypress: 0
1679.8951 	DATA 	Mouse: Left button down, pos=(470,145)
1679.8964 	EXP 	New trial (rep=28, index=0): <Trial 336 (0 in rep 28) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 336, 'thisTrialN': 0, 'thisRepN': 28}>
1679.9046 	EXP 	text: autoDraw = False
1679.9046 	EXP 	textbox: autoDraw = False
1679.9046 	EXP 	polygon: autoDraw = True
1679.9558 	DATA 	Mouse:  Left button up, pos=(470,145)
1680.8924 	INFO 	Keyboard events cleared
1680.8920 	EXP 	polygon: autoDraw = False
1680.8920 	EXP 	polygon_2: autoDraw = True
1681.1850 	DATA 	Keypress: space
1681.1917 	EXP 	polygon: autoDraw = False
1681.1917 	EXP 	polygon_2: autoDraw = False
1681.2714 	EXP 	Sound sound_1 reached end of file
1681.2880 	EXP 	Sound sound_1 started
1681.5753 	EXP 	Sound sound_1 stopped
1681.5881 	EXP 	text: autoDraw = True
1681.5881 	EXP 	textbox: autoDraw = True
1682.0386 	DATA 	Keypress: 2
1682.7130 	DATA 	Keypress: 0
1682.8558 	DATA 	Keypress: 0
1683.3303 	DATA 	Mouse: Left button down, pos=(470,145)
1683.3309 	DATA 	Mouse:  Left button up, pos=(470,145)
1683.7709 	DATA 	Mouse: Left button down, pos=(470,145)
1683.7716 	DATA 	Mouse:  Left button up, pos=(470,145)
1684.2382 	DATA 	Mouse: Left button down, pos=(470,145)
1684.2395 	EXP 	New trial (rep=28, index=1): <Trial 337 (1 in rep 28) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 337, 'thisTrialN': 1, 'thisRepN': 28}>
1684.2424 	EXP 	text: autoDraw = False
1684.2424 	EXP 	textbox: autoDraw = False
1684.2424 	EXP 	polygon: autoDraw = True
1684.3887 	DATA 	Mouse:  Left button up, pos=(470,145)
1685.2387 	INFO 	Keyboard events cleared
1685.2381 	EXP 	polygon: autoDraw = False
1685.2381 	EXP 	polygon_2: autoDraw = True
1685.4322 	DATA 	Keypress: space
1685.4371 	EXP 	polygon: autoDraw = False
1685.4371 	EXP 	polygon_2: autoDraw = False
1685.8087 	EXP 	Sound sound_1 reached end of file
1685.8252 	EXP 	Sound sound_1 started
1686.1128 	EXP 	Sound sound_1 stopped
1686.1317 	EXP 	text: autoDraw = True
1686.1317 	EXP 	textbox: autoDraw = True
1686.1933 	DATA 	Keypress: 2
1686.9464 	DATA 	Keypress: 0
1687.1219 	DATA 	Keypress: 0
1687.5910 	DATA 	Mouse: Left button down, pos=(470,145)
1687.5917 	DATA 	Mouse:  Left button up, pos=(470,145)
1687.8408 	DATA 	Mouse: Left button down, pos=(470,145)
1687.8447 	EXP 	New trial (rep=28, index=2): <Trial 338 (2 in rep 28) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 338, 'thisTrialN': 2, 'thisRepN': 28}>
1687.8537 	EXP 	text: autoDraw = False
1687.8537 	EXP 	textbox: autoDraw = False
1687.8537 	EXP 	polygon: autoDraw = True
1688.0090 	DATA 	Mouse:  Left button up, pos=(470,145)
1688.7343 	DATA 	Keypress: space
1688.8433 	INFO 	Keyboard events cleared
1688.8428 	EXP 	polygon: autoDraw = False
1688.8428 	EXP 	polygon_2: autoDraw = True
1689.3674 	DATA 	Keypress: space
1689.3712 	EXP 	polygon: autoDraw = False
1689.3712 	EXP 	polygon_2: autoDraw = False
1689.4549 	EXP 	Sound sound_1 reached end of file
1689.4714 	EXP 	Sound sound_1 started
1689.7591 	EXP 	Sound sound_1 stopped
1689.7776 	EXP 	text: autoDraw = True
1689.7776 	EXP 	textbox: autoDraw = True
1690.6788 	DATA 	Keypress: 2
1691.1554 	DATA 	Keypress: 0
1691.5723 	DATA 	Keypress: 0
1691.9609 	DATA 	Mouse: Left button down, pos=(470,145)
1691.9622 	EXP 	New trial (rep=28, index=3): <Trial 339 (3 in rep 28) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 339, 'thisTrialN': 3, 'thisRepN': 28}>
1691.9707 	EXP 	text: autoDraw = False
1691.9707 	EXP 	textbox: autoDraw = False
1691.9707 	EXP 	polygon: autoDraw = True
1692.1389 	DATA 	Mouse:  Left button up, pos=(470,145)
1692.9599 	INFO 	Keyboard events cleared
1692.9594 	EXP 	polygon: autoDraw = False
1692.9594 	EXP 	polygon_2: autoDraw = True
1693.2537 	DATA 	Keypress: space
1693.2582 	EXP 	polygon: autoDraw = False
1693.2582 	EXP 	polygon_2: autoDraw = False
1693.3382 	EXP 	Sound sound_1 reached end of file
1693.3546 	EXP 	Sound sound_1 started
1693.6425 	EXP 	Sound sound_1 stopped
1693.6604 	EXP 	text: autoDraw = True
1693.6604 	EXP 	textbox: autoDraw = True
1694.5554 	DATA 	Keypress: 2
1695.0511 	DATA 	Keypress: 0
1695.2054 	DATA 	Keypress: 0
1695.5604 	DATA 	Mouse: Left button down, pos=(470,145)
1695.5611 	DATA 	Mouse:  Left button up, pos=(470,145)
1695.8210 	DATA 	Mouse: Left button down, pos=(470,145)
1695.8225 	EXP 	New trial (rep=28, index=4): <Trial 340 (4 in rep 28) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 340, 'thisTrialN': 4, 'thisRepN': 28}>
1695.8250 	EXP 	text: autoDraw = False
1695.8250 	EXP 	textbox: autoDraw = False
1695.8250 	EXP 	polygon: autoDraw = True
1696.0389 	DATA 	Mouse:  Left button up, pos=(470,145)
1696.8218 	INFO 	Keyboard events cleared
1696.8214 	EXP 	polygon: autoDraw = False
1696.8214 	EXP 	polygon_2: autoDraw = True
1697.0509 	DATA 	Keypress: space
1697.0717 	EXP 	polygon: autoDraw = False
1697.0717 	EXP 	polygon_2: autoDraw = False
1697.7385 	EXP 	Sound sound_1 reached end of file
1697.7549 	EXP 	Sound sound_1 started
1698.0422 	EXP 	Sound sound_1 stopped
1698.0615 	EXP 	text: autoDraw = True
1698.0615 	EXP 	textbox: autoDraw = True
1698.8956 	DATA 	Keypress: 4
1699.3785 	DATA 	Keypress: 0
1699.5553 	DATA 	Keypress: 0
1699.8249 	DATA 	Mouse: Left button down, pos=(470,145)
1699.8288 	EXP 	New trial (rep=28, index=5): <Trial 341 (5 in rep 28) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 341, 'thisTrialN': 5, 'thisRepN': 28}>
1699.8369 	EXP 	text: autoDraw = False
1699.8369 	EXP 	textbox: autoDraw = False
1699.8369 	EXP 	polygon: autoDraw = True
1699.9719 	DATA 	Mouse:  Left button up, pos=(470,145)
1700.8266 	INFO 	Keyboard events cleared
1700.8261 	EXP 	polygon: autoDraw = False
1700.8261 	EXP 	polygon_2: autoDraw = True
1700.8843 	DATA 	Keypress: space
1700.9048 	EXP 	polygon: autoDraw = False
1700.9048 	EXP 	polygon_2: autoDraw = False
1701.5717 	EXP 	Sound sound_1 reached end of file
1701.5881 	EXP 	Sound sound_1 started
1701.8756 	EXP 	Sound sound_1 stopped
1701.8885 	EXP 	text: autoDraw = True
1701.8885 	EXP 	textbox: autoDraw = True
1702.8458 	DATA 	Keypress: 4
1703.3282 	DATA 	Keypress: 0
1703.4927 	DATA 	Keypress: 0
1703.7469 	DATA 	Mouse: Left button down, pos=(470,145)
1703.7546 	EXP 	New trial (rep=28, index=6): <Trial 342 (6 in rep 28) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 342, 'thisTrialN': 6, 'thisRepN': 28}>
1703.7575 	EXP 	text: autoDraw = False
1703.7575 	EXP 	textbox: autoDraw = False
1703.7575 	EXP 	polygon: autoDraw = True
1703.8084 	DATA 	Mouse:  Left button up, pos=(470,145)
1704.7423 	INFO 	Keyboard events cleared
1704.7419 	EXP 	polygon_2: autoDraw = True
1704.7548 	EXP 	polygon: autoDraw = False
1705.1153 	DATA 	Keypress: space
1705.1199 	EXP 	polygon: autoDraw = False
1705.1199 	EXP 	polygon_2: autoDraw = False
1705.4921 	EXP 	Sound sound_1 reached end of file
1705.5086 	EXP 	Sound sound_1 started
1705.7959 	EXP 	Sound sound_1 stopped
1705.8145 	EXP 	text: autoDraw = True
1705.8145 	EXP 	textbox: autoDraw = True
1706.8603 	DATA 	Keypress: 4
1707.3151 	DATA 	Keypress: 0
1707.4721 	DATA 	Keypress: 0
1708.0215 	DATA 	Mouse: Left button down, pos=(470,145)
1708.0228 	EXP 	New trial (rep=28, index=7): <Trial 343 (7 in rep 28) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 343, 'thisTrialN': 7, 'thisRepN': 28}>
1708.0253 	EXP 	text: autoDraw = False
1708.0253 	EXP 	textbox: autoDraw = False
1708.0253 	EXP 	polygon: autoDraw = True
1708.0889 	DATA 	Mouse:  Left button up, pos=(470,145)
1709.0218 	INFO 	Keyboard events cleared
1709.0213 	EXP 	polygon: autoDraw = False
1709.0213 	EXP 	polygon_2: autoDraw = True
1709.7346 	DATA 	Keypress: space
1709.7547 	EXP 	polygon: autoDraw = False
1709.7547 	EXP 	polygon_2: autoDraw = False
1710.4215 	EXP 	Sound sound_1 reached end of file
1710.4380 	EXP 	Sound sound_1 started
1710.7256 	EXP 	Sound sound_1 stopped
1710.7421 	EXP 	text: autoDraw = True
1710.7421 	EXP 	textbox: autoDraw = True
1711.9387 	DATA 	Keypress: 3
1712.3926 	DATA 	Keypress: 0
1712.5718 	DATA 	Keypress: 0
1712.9604 	DATA 	Mouse: Left button down, pos=(470,145)
1712.9617 	EXP 	New trial (rep=28, index=8): <Trial 344 (8 in rep 28) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 344, 'thisTrialN': 8, 'thisRepN': 28}>
1712.9704 	EXP 	text: autoDraw = False
1712.9704 	EXP 	textbox: autoDraw = False
1712.9704 	EXP 	polygon: autoDraw = True
1713.0088 	DATA 	Mouse:  Left button up, pos=(470,145)
1713.9593 	INFO 	Keyboard events cleared
1713.9588 	EXP 	polygon: autoDraw = False
1713.9588 	EXP 	polygon_2: autoDraw = True
1714.2303 	DATA 	Keypress: space
1714.2342 	EXP 	polygon: autoDraw = False
1714.2342 	EXP 	polygon_2: autoDraw = False
1714.3075 	EXP 	Sound sound_1 reached end of file
1714.3241 	EXP 	Sound sound_1 started
1714.6127 	EXP 	Sound sound_1 stopped
1714.6280 	EXP 	text: autoDraw = True
1714.6280 	EXP 	textbox: autoDraw = True
1715.7936 	DATA 	Keypress: 2
1716.2462 	DATA 	Keypress: 0
1716.4052 	DATA 	Keypress: 0
1717.3484 	DATA 	Keypress: space
1718.0381 	DATA 	Mouse: Left button down, pos=(470,145)
1718.0388 	DATA 	Mouse:  Left button up, pos=(470,145)
1718.5303 	DATA 	Mouse: Left button down, pos=(470,145)
1718.5309 	DATA 	Mouse:  Left button up, pos=(470,145)
1719.0049 	DATA 	Mouse: Left button down, pos=(470,145)
1719.0055 	DATA 	Mouse:  Left button up, pos=(470,145)
1719.2908 	DATA 	Mouse: Left button down, pos=(470,145)
1719.2945 	EXP 	New trial (rep=28, index=9): <Trial 345 (9 in rep 28) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 345, 'thisTrialN': 9, 'thisRepN': 28}>
1719.3035 	EXP 	text: autoDraw = False
1719.3035 	EXP 	textbox: autoDraw = False
1719.3035 	EXP 	polygon: autoDraw = True
1719.4922 	DATA 	Mouse:  Left button up, pos=(470,145)
1720.2926 	INFO 	Keyboard events cleared
1720.2922 	EXP 	polygon: autoDraw = False
1720.2922 	EXP 	polygon_2: autoDraw = True
1720.8365 	DATA 	Keypress: space
1720.8412 	EXP 	polygon: autoDraw = False
1720.8412 	EXP 	polygon_2: autoDraw = False
1721.5214 	EXP 	Sound sound_1 reached end of file
1721.5379 	EXP 	Sound sound_1 started
1721.8252 	EXP 	Sound sound_1 stopped
1721.8443 	EXP 	text: autoDraw = True
1721.8443 	EXP 	textbox: autoDraw = True
1722.8998 	DATA 	Keypress: 3
1723.4428 	DATA 	Keypress: 0
1723.6113 	DATA 	Keypress: 0
1723.9543 	DATA 	Mouse: Left button down, pos=(470,145)
1723.9557 	EXP 	New trial (rep=28, index=10): <Trial 346 (10 in rep 28) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 346, 'thisTrialN': 10, 'thisRepN': 28}>
1723.9582 	EXP 	text: autoDraw = False
1723.9582 	EXP 	textbox: autoDraw = False
1723.9582 	EXP 	polygon: autoDraw = True
1724.1387 	DATA 	Mouse:  Left button up, pos=(470,145)
1724.9434 	INFO 	Keyboard events cleared
1724.9428 	EXP 	polygon_2: autoDraw = True
1724.9546 	EXP 	polygon: autoDraw = False
1725.4148 	DATA 	Keypress: space
1725.4192 	EXP 	polygon: autoDraw = False
1725.4192 	EXP 	polygon_2: autoDraw = False
1725.7913 	EXP 	Sound sound_1 reached end of file
1725.8078 	EXP 	Sound sound_1 started
1726.0958 	EXP 	Sound sound_1 stopped
1726.1146 	EXP 	text: autoDraw = True
1726.1146 	EXP 	textbox: autoDraw = True
1727.1384 	DATA 	Keypress: 3
1727.5887 	DATA 	Keypress: 0
1727.7319 	DATA 	Keypress: 0
1728.0257 	DATA 	Mouse: Left button down, pos=(470,145)
1728.0295 	EXP 	New trial (rep=28, index=11): <Trial 347 (11 in rep 28) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 347, 'thisTrialN': 11, 'thisRepN': 28}>
1728.0375 	EXP 	text: autoDraw = False
1728.0375 	EXP 	textbox: autoDraw = False
1728.0375 	EXP 	polygon: autoDraw = True
1728.1263 	DATA 	Mouse:  Left button up, pos=(470,145)
1729.0262 	INFO 	Keyboard events cleared
1729.0256 	EXP 	polygon: autoDraw = False
1729.0256 	EXP 	polygon_2: autoDraw = True
1729.4179 	DATA 	Keypress: space
1729.4245 	EXP 	polygon: autoDraw = False
1729.4245 	EXP 	polygon_2: autoDraw = False
1729.8046 	EXP 	Sound sound_1 reached end of file
1729.8211 	EXP 	Sound sound_1 started
1730.1087 	EXP 	Sound sound_1 stopped
1730.1273 	EXP 	text: autoDraw = True
1730.1273 	EXP 	textbox: autoDraw = True
1730.9552 	DATA 	Keypress: 2
1731.4885 	DATA 	Keypress: 0
1731.6450 	DATA 	Keypress: 0
1731.8911 	DATA 	Mouse: Left button down, pos=(470,145)
1731.8945 	EXP 	New trial (rep=29, index=0): <Trial 348 (0 in rep 29) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 348, 'thisTrialN': 0, 'thisRepN': 29}>
1731.9037 	EXP 	text: autoDraw = False
1731.9037 	EXP 	textbox: autoDraw = False
1731.9037 	EXP 	polygon: autoDraw = True
1732.0220 	DATA 	Mouse:  Left button up, pos=(470,145)
1732.8929 	INFO 	Keyboard events cleared
1732.8923 	EXP 	polygon: autoDraw = False
1732.8923 	EXP 	polygon_2: autoDraw = True
1733.1347 	DATA 	Keypress: space
1733.1413 	EXP 	polygon: autoDraw = False
1733.1413 	EXP 	polygon_2: autoDraw = False
1733.2213 	EXP 	Sound sound_1 reached end of file
1733.2379 	EXP 	Sound sound_1 started
1733.5252 	EXP 	Sound sound_1 stopped
1733.5442 	EXP 	text: autoDraw = True
1733.5442 	EXP 	textbox: autoDraw = True
1734.4220 	DATA 	Keypress: 2
1734.9506 	DATA 	Keypress: 0
1735.0928 	DATA 	Keypress: 0
1735.3800 	DATA 	Mouse: Left button down, pos=(470,145)
1735.3878 	EXP 	New trial (rep=29, index=1): <Trial 349 (1 in rep 29) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 349, 'thisTrialN': 1, 'thisRepN': 29}>
1735.3905 	EXP 	text: autoDraw = False
1735.3905 	EXP 	textbox: autoDraw = False
1735.3905 	EXP 	polygon: autoDraw = True
1735.4547 	DATA 	Mouse:  Left button up, pos=(470,145)
1736.3507 	DATA 	Keypress: space
1736.3884 	INFO 	Keyboard events cleared
1736.3879 	EXP 	polygon_2: autoDraw = True
1736.3935 	EXP 	polygon: autoDraw = False
1736.8686 	DATA 	Keypress: space
1736.8748 	EXP 	polygon: autoDraw = False
1736.8748 	EXP 	polygon_2: autoDraw = False
1737.2546 	EXP 	Sound sound_1 reached end of file
1737.2711 	EXP 	Sound sound_1 started
1737.5586 	EXP 	Sound sound_1 stopped
1737.5722 	EXP 	text: autoDraw = True
1737.5722 	EXP 	textbox: autoDraw = True
1738.5291 	DATA 	Keypress: 2
1739.5052 	DATA 	Keypress: 0
1739.6616 	DATA 	Keypress: 0
1739.8636 	DATA 	Mouse: Left button down, pos=(470,145)
1739.8715 	EXP 	New trial (rep=29, index=2): <Trial 350 (2 in rep 29) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 350, 'thisTrialN': 2, 'thisRepN': 29}>
1739.8745 	EXP 	text: autoDraw = False
1739.8745 	EXP 	textbox: autoDraw = False
1739.8745 	EXP 	polygon: autoDraw = True
1739.9886 	DATA 	Mouse:  Left button up, pos=(470,145)
1740.7023 	DATA 	Keypress: space
1740.8591 	INFO 	Keyboard events cleared
1740.8586 	EXP 	polygon_2: autoDraw = True
1740.8712 	EXP 	polygon: autoDraw = False
1741.1651 	DATA 	Keypress: space
1741.1700 	EXP 	polygon: autoDraw = False
1741.1700 	EXP 	polygon_2: autoDraw = False
1741.2545 	EXP 	Sound sound_1 reached end of file
1741.2711 	EXP 	Sound sound_1 started
1741.5586 	EXP 	Sound sound_1 stopped
1741.5721 	EXP 	text: autoDraw = True
1741.5721 	EXP 	textbox: autoDraw = True
1742.6718 	DATA 	Keypress: 2
1743.1612 	DATA 	Keypress: 0
1743.3317 	DATA 	Keypress: 0
1743.5719 	DATA 	Keypress: space
1744.1809 	DATA 	Mouse: Left button down, pos=(470,145)
1744.1881 	EXP 	New trial (rep=29, index=3): <Trial 351 (3 in rep 29) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 351, 'thisTrialN': 3, 'thisRepN': 29}>
1744.1915 	EXP 	text: autoDraw = False
1744.1915 	EXP 	textbox: autoDraw = False
1744.1915 	EXP 	polygon: autoDraw = True
1744.3089 	DATA 	Mouse:  Left button up, pos=(470,145)
1744.5553 	DATA 	Mouse: Left button down, pos=(470,145)
1744.6551 	DATA 	Mouse:  Left button up, pos=(470,145)
1745.1119 	DATA 	Mouse: Left button down, pos=(470,145)
1745.1132 	DATA 	Mouse:  Left button up, pos=(470,145)
1745.1765 	INFO 	Keyboard events cleared
1745.1759 	EXP 	polygon_2: autoDraw = True
1745.1877 	EXP 	polygon: autoDraw = False
1745.5519 	DATA 	Keypress: space
1745.5590 	EXP 	polygon: autoDraw = False
1745.5590 	EXP 	polygon_2: autoDraw = False
1745.6378 	EXP 	Sound sound_1 reached end of file
1745.6544 	EXP 	Sound sound_1 started
1745.9420 	EXP 	Sound sound_1 stopped
1745.9547 	EXP 	text: autoDraw = True
1745.9547 	EXP 	textbox: autoDraw = True
1747.0606 	DATA 	Keypress: 2
1747.5387 	DATA 	Keypress: 0
1747.6885 	DATA 	Keypress: 0
1747.9276 	DATA 	Mouse: Left button down, pos=(470,145)
1747.9289 	EXP 	New trial (rep=29, index=4): <Trial 352 (4 in rep 29) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 352, 'thisTrialN': 4, 'thisRepN': 29}>
1747.9372 	EXP 	text: autoDraw = False
1747.9372 	EXP 	textbox: autoDraw = False
1747.9372 	EXP 	polygon: autoDraw = True
1748.0386 	DATA 	Mouse:  Left button up, pos=(470,145)
1748.9261 	INFO 	Keyboard events cleared
1748.9254 	EXP 	polygon: autoDraw = False
1748.9254 	EXP 	polygon_2: autoDraw = True
1748.9485 	DATA 	Keypress: space
1748.9532 	EXP 	polygon: autoDraw = False
1748.9532 	EXP 	polygon_2: autoDraw = False
1749.6252 	EXP 	Sound sound_1 reached end of file
1749.6416 	EXP 	Sound sound_1 started
1749.9292 	EXP 	Sound sound_1 stopped
1749.9476 	EXP 	text: autoDraw = True
1749.9476 	EXP 	textbox: autoDraw = True
1751.3127 	DATA 	Keypress: 1
1751.5314 	DATA 	Keypress: 2
1752.1437 	DATA 	Keypress: 0
1752.4874 	DATA 	Mouse: Left button down, pos=(470,145)
1752.4888 	EXP 	New trial (rep=29, index=5): <Trial 353 (5 in rep 29) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 353, 'thisTrialN': 5, 'thisRepN': 29}>
1752.4913 	EXP 	text: autoDraw = False
1752.4913 	EXP 	textbox: autoDraw = False
1752.4913 	EXP 	polygon: autoDraw = True
1752.6086 	DATA 	Mouse:  Left button up, pos=(470,145)
1753.4760 	INFO 	Keyboard events cleared
1753.4756 	EXP 	polygon_2: autoDraw = True
1753.4878 	EXP 	polygon: autoDraw = False
1753.5626 	DATA 	Keypress: space
1753.5664 	EXP 	polygon: autoDraw = False
1753.5664 	EXP 	polygon_2: autoDraw = False
1753.9418 	EXP 	Sound sound_1 reached end of file
1753.9582 	EXP 	Sound sound_1 started
1754.2451 	EXP 	Sound sound_1 stopped
1754.2582 	EXP 	text: autoDraw = True
1754.2582 	EXP 	textbox: autoDraw = True
1755.1218 	DATA 	Keypress: 2
1755.5984 	DATA 	Keypress: 0
1755.7554 	DATA 	Keypress: 0
1756.0083 	DATA 	Mouse: Left button down, pos=(178,257)
1756.0471 	DATA 	Mouse:  Left button up, pos=(178,257)
1756.3481 	DATA 	Keypress: space
1756.8971 	DATA 	Mouse: Left button down, pos=(178,257)
1757.0409 	DATA 	Mouse:  Left button up, pos=(178,257)
1758.0086 	DATA 	Mouse: Left button down, pos=(492,203)
1758.1634 	DATA 	Mouse:  Left button up, pos=(492,203)
1758.6263 	DATA 	Mouse: Left button down, pos=(498,171)
1758.6279 	EXP 	New trial (rep=29, index=6): <Trial 354 (6 in rep 29) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 354, 'thisTrialN': 6, 'thisRepN': 29}>
1758.6366 	EXP 	text: autoDraw = False
1758.6366 	EXP 	textbox: autoDraw = False
1758.6366 	EXP 	polygon: autoDraw = True
1758.7414 	DATA 	Mouse:  Left button up, pos=(498,170)
1759.6254 	INFO 	Keyboard events cleared
1759.6249 	EXP 	polygon: autoDraw = False
1759.6249 	EXP 	polygon_2: autoDraw = True
1759.9517 	DATA 	Keypress: space
1759.9577 	EXP 	polygon: autoDraw = False
1759.9577 	EXP 	polygon_2: autoDraw = False
1760.0377 	EXP 	Sound sound_1 reached end of file
1760.0543 	EXP 	Sound sound_1 started
1760.3417 	EXP 	Sound sound_1 stopped
1760.3549 	EXP 	text: autoDraw = True
1760.3549 	EXP 	textbox: autoDraw = True
1761.3003 	DATA 	Keypress: 2
1761.8125 	DATA 	Keypress: 0
1762.2053 	DATA 	Keypress: 0
1762.6461 	DATA 	Mouse: Left button down, pos=(498,170)
1762.6545 	EXP 	New trial (rep=29, index=7): <Trial 355 (7 in rep 29) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 355, 'thisTrialN': 7, 'thisRepN': 29}>
1762.6575 	EXP 	text: autoDraw = False
1762.6575 	EXP 	textbox: autoDraw = False
1762.6575 	EXP 	polygon: autoDraw = True
1762.7886 	DATA 	Mouse:  Left button up, pos=(498,170)
1763.6425 	INFO 	Keyboard events cleared
1763.6420 	EXP 	polygon_2: autoDraw = True
1763.6544 	EXP 	polygon: autoDraw = False
1763.9648 	DATA 	Keypress: space
1763.9695 	EXP 	polygon: autoDraw = False
1763.9695 	EXP 	polygon_2: autoDraw = False
1764.3419 	EXP 	Sound sound_1 reached end of file
1764.3583 	EXP 	Sound sound_1 started
1764.6460 	EXP 	Sound sound_1 stopped
1764.6636 	EXP 	text: autoDraw = True
1764.6636 	EXP 	textbox: autoDraw = True
1765.4500 	DATA 	Keypress: 2
1765.9960 	DATA 	Keypress: 0
1766.1647 	DATA 	Keypress: 0
1766.4576 	DATA 	Mouse: Left button down, pos=(498,170)
1766.4614 	EXP 	New trial (rep=29, index=8): <Trial 356 (8 in rep 29) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 356, 'thisTrialN': 8, 'thisRepN': 29}>
1766.4700 	EXP 	text: autoDraw = False
1766.4700 	EXP 	textbox: autoDraw = False
1766.4700 	EXP 	polygon: autoDraw = True
1766.6093 	DATA 	Mouse:  Left button up, pos=(498,170)
1767.4595 	INFO 	Keyboard events cleared
1767.4588 	EXP 	polygon: autoDraw = False
1767.4588 	EXP 	polygon_2: autoDraw = True
1767.5310 	DATA 	Keypress: space
1767.5350 	EXP 	polygon: autoDraw = False
1767.5350 	EXP 	polygon_2: autoDraw = False
1768.2091 	EXP 	Sound sound_1 reached end of file
1768.2255 	EXP 	Sound sound_1 started
1768.5129 	EXP 	Sound sound_1 stopped
1768.5316 	EXP 	text: autoDraw = True
1768.5316 	EXP 	textbox: autoDraw = True
1769.4104 	DATA 	Keypress: 4
1769.9623 	DATA 	Keypress: 0
1770.1152 	DATA 	Keypress: 0
1770.3932 	DATA 	Mouse: Left button down, pos=(498,170)
